query,description,label
I want a lightweight laptop that is cheap.,"asus Asus TUF Gaming F15 2022 FX507ZC4-HN115W Gaming Laptop (12th Gen Core i5/ 8GB/512GB SSD/ Win11 / 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $903.00, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Aspire 7 A715-76G NH.QMESI.002 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $575.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Zenbook 14X OLED 2023 M5401QA-KM541WS Laptop (Ryzen 5 5600H / 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $803.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Pavilion 15-eh2050AU Laptop (AMD Ryzen 5 5625U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $524.40, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook Pro 16 OLED 2023 K6602VU-LZ952WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 6GB Graph) with core i9 processor, 16GB RAM, dedicated GPU, priced at $1859.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Predator Helios Neo 16 PHN16-71 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1439.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Predator Helios Neo 16 NH.QLTSI.001 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1259.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 250 G8 7M6L7PA Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $418.68, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 15-fc0025AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $389.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 15-fc0028AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $520.80, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo Thinkbook 15 21DJA049IH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home) with core i5 processor, 8GB RAM, integrated GPU, priced at $491.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Extensa 15 EX215-33 2023 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $371.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo IdeaPad Slim 3 82KU0238IN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $491.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 15s-fq2717TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $373.08, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"dell Dell G15-5520 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $827.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus ROG Flow X13 GV301RC-LJ073WS Gaming Laptop (AMD Ryzen 9 6900HS/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph) with ryzen 9 processor, 16GB RAM, dedicated GPU, priced at $1156.67, 13.4-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus VivoBook 15 X515EA-EJ522WS Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11) with core i5 processor, 8GB RAM, integrated GPU, priced at $527.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo IdeaPad Gaming 3 82K10198IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $547.81, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook 16X 2022 M1603QA-MB511WS Laptop (Ryzen 5-5600H/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $635.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer TravelMate TMP214-53 Business Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $467.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook 15 Touch X515EA-EZ311WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $401.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"apple Apple MacBook Pro 2022 Laptop (Apple M2/ 8GB/ 256GB SSD/ macOS) with m2 processor, 8GB RAM, apple GPU, priced at $1319.88, 13.3-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook S15 OLED K3502ZA-L701WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $875.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 15s-eq2144au Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $485.99, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Spectre x360 16-aa0665TU Laptop (Intel Core Ultra 7/ 32GB/ 2TB SSD/ Win11 Home) with core ultra 7 processor, 32GB RAM, dedicated GPU, priced at $2428.08, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo V15 G4 82YU00W9IN Laptop (Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $431.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo IdeaPad Slim 3 82H803HQIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11) with core i5 processor, 8GB RAM, integrated GPU, priced at $539.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"dell Dell 5530 G15 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph) with core i9 processor, 16GB RAM, dedicated GPU, priced at $1781.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Spectre x360 14-eu0666TU Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11 Home) with core ultra 7 processor, 32GB RAM, dedicated GPU, priced at $1990.80, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"apple Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 36GB/ 512GB SSD/ macOS) with m3 processor, 36GB RAM, apple GPU, priced at $3478.80, 16.2-inch display",0
I want a lightweight laptop that is cheap.,"apple Apple MacBook Pro 16 2023 Laptop (Apple M3 Max/ 36GB/ 1TB SSD/ macOS) with m3 processor, 36GB RAM, apple GPU, priced at $4198.80, 16.2-inch display",0
I want a lightweight laptop that is cheap.,"apple Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS) with m3 processor, 8GB RAM, apple GPU, priced at $2998.80, 16.2-inch display",0
I want a lightweight laptop that is cheap.,"apple Apple MacBook Pro 14 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS) with m3 processor, 8GB RAM, apple GPU, priced at $2398.80, 14.2-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo Legion Pro 5 16IRX8 82WK00MWIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1835.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"dell Dell Inspiron 3520 IN3520P9K46002ORS1 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $455.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Victus 15-FA1098TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $731.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 15s-er2004AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11) with ryzen 7 processor, 16GB RAM, integrated GPU, priced at $611.99, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"dell Dell Inspiron 3530 IN3530RMD8W001ORS1 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $791.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Aspire 3 A315-24P NX.KDESI.00B Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $395.88, 15.6-inch display",1
I want a lightweight laptop that is cheap.,"asus Asus Vivobook 16 2023 X1605ZAB-MB342WS Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home) with core i3 processor, 16GB RAM, integrated GPU, priced at $575.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo Legion Slim 5 82Y9009JIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1586.28, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"ultimus Ultimus Lite NU14U4INC44BN-CS Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home) with celeron processor, 4GB RAM, integrated GPU, priced at $179.88, 14.1-inch display",0
I want a lightweight laptop that is cheap.,"zebronics Zebronics Pro Series Z ZEB-NBC 3S 2023 Laptop (12th Gen Core i3 / 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $407.88, 15.6-inch display",1
I want a lightweight laptop that is cheap.,"hp HP Spectre x360 14-eu0556TU Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11 Home) with core ultra 7 processor, 32GB RAM, dedicated GPU, priced at $1990.80, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 15s-fq5185TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $476.40, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"zebronics Zebronics Pro Series Y ZEB-NBC 2S Laptop (11th Gen Core i5 / 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $395.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"zebronics Zebronics ZEB-NBC 5S 2023 Laptop (12th Gen Core i7 / 16GB/ 1TB SSD/ Win11 Home) with core i7 processor, 16GB RAM, integrated GPU, priced at $635.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"zebronics Zebronics Pro Series Y ZEB-NBC 1S Laptop (11th Gen Core i3 / 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $359.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Pavilion 14-dv2153TU Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win 11) with core i5 processor, 16GB RAM, integrated GPU, priced at $824.52, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo IdeaPad Gaming 3 82SB00V2IN Laptop (AMD Ryzen 5 6600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with ryzen 5 processor, 8GB RAM, dedicated GPU, priced at $740.54, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus ROG Strix G15 G513RC-HN251WS Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 4GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1103.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Victus 15-fa1132TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $731.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"chuwi Chuwi FreeBook Laptop (12th Gen Core i3/ 12GB/ 512GB SSD/ Win11) with core i3 processor, 12GB RAM, integrated GPU, priced at $395.88, 13.5-inch display",0
I want a lightweight laptop that is cheap.,"acer Acer Swift Go NXKPZSI002 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $875.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 255 G9 841W6PA Laptop (AMD Ryzen 3 3250U/ 8 GB RAM/ 512 GB SSD/ FreeDOS) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $287.99, 15.6-inch display",1
I want a lightweight laptop that is cheap.,"gigabyte Gigabyte G5 MF-F2IN313SH Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $863.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Zenbook Flip 14 OLED UP5401ZA-KU541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $1019.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Chromebook CX1500CKA-EJ0241 Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS) with celeron processor, 4GB RAM, integrated GPU, priced at $215.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo IdeaPad 1 15IGL7 82V700BSIN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home) with celeron processor, 8GB RAM, integrated GPU, priced at $309.48, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 255 G8 7J035AA Laptop (Ryzen 5-5500U/ 8GB/ 256GB SSD/ Win11) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $383.99, 15.6-inch display",1
I want a lightweight laptop that is cheap.,"acer Acer Predator Helios Neo 16 2023 PHN16-71 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph) with core i9 processor, 16GB RAM, dedicated GPU, priced at $2159.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus TUF Gaming F15 FX506HE-HN382W Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $875.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Victus 15-fa0187TX Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1113.60, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo IdeaPad 3 82KU024JIN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 7 processor, 16GB RAM, integrated GPU, priced at $587.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Modern 14 C12M-459IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home) with core i7 processor, 16GB RAM, integrated GPU, priced at $659.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"wings Wings Nuvobook Pro Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $479.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"wings Wings Nuvobook S1 Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $299.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Thin GF63 11UCX-1492IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $743.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"infinix Infinix INBook X3 Slim XL422 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $467.88, 14.0-inch display",1
I want a lightweight laptop that is cheap.,"hp HP Pavilion 15-eg3017TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $875.99, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Thin GF63 11SC-1494IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $635.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Thin GF63 11UC-1490IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $755.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Victus 16-s0089AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1045.08, 16.1-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo IdeaPad Slim 5i 82XF003CIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $847.08, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo LOQ 15IRH8 82XV00F4IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $803.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo LOQ 15IRH8 82XV00BRIN 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1379.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"lenovo Lenovo LOQ 15IRH8 82XV00BQIN 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1199.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 240 G8 689U2PA Business Laptop (11th Gen Core i3/ 8GB/ 512 GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $419.88, 14.0-inch display",1
I want a lightweight laptop that is cheap.,"hp HP Victus 16-D0314TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $774.00, 16.1-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Omen 16-wf1026TX Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $2117.99, 16.1-inch display",0
I want a lightweight laptop that is cheap.,"jio Jio JioBook NB1112MM BLU 2023 Netbook Laptop (Octa Core/ 4GB/ 64GB eMMC/ JioOS) with other processor, 4GB RAM, integrated GPU, priced at $176.41, 11.6-inch display",1
I want a lightweight laptop that is cheap.,"asus Asus Zenbook 14X OLED 2023 UX5401ZA-KM541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $899.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"asus Asus Vivobook 16X 2023 K3605ZV-MB741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1259.88, 16.0-inch display",0
I want a lightweight laptop that is cheap.,"hp HP Omen 16-wd0880TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1139.88, 16.1-inch display",0
I want a lightweight laptop that is cheap.,"dell Dell G15-5520 2023 Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $929.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"chuwi Chuwi CoreBook X Laptop (10th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $299.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"msi MSI Modern 14 C11M-029IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $479.88, 14.0-inch display",0
I want a lightweight laptop that is cheap.,"hp HP 15s-ey2001AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 7 processor, 16GB RAM, integrated GPU, priced at $671.88, 15.6-inch display",0
I want a lightweight laptop that is cheap.,"infinix Infinix Zerobook ZL513 2023 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $587.88, 15.6-inch display",0
